"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","kclSampleID","kclSampleCode","incubationPairID","nTransBoutType","incubationLength","extractionStartDate","kclReferenceID","soilFreshMass","kclVolume","extractionEndDate","sampleCondition","remarks","processedBy","recordedBy","dataQF"
"b6f6ba18-4b1a-4593-ac34-a862ab200916","HARV_002.basePlot.bgc","D01","HARV","HARV_002","distributed","2018-05-07T16:54Z","NEON.DOC.014048vK","HARV_002-M-34.5-24-20180507","A00000000621","HARV_002-M-34.5-24-20180507-KCL","B00000007137","HARV_002-M-34.5-24","tFinal",20.08,"2018-05-08T14:26Z","HARV-20180508-BRef1",10.43,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"90eab982-e85a-4318-a5da-5e760ae7f8f4","HARV_002.basePlot.bgc","D01","HARV","HARV_002","distributed","2018-05-07T16:56Z","NEON.DOC.014048vK","HARV_002-O-34.5-24-20180507","A00000001082","HARV_002-O-34.5-24-20180507-KCL","B00000007142","HARV_002-O-34.5-24","tFinal",20.08,"2018-05-08T14:30Z","HARV-20180508-BRef1",10.16,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"4d061c8f-2fd3-48ec-8764-12a067d3377e","HARV_002.basePlot.bgc","D01","HARV","HARV_002","distributed","2018-05-07T16:40Z","NEON.DOC.014048vK","HARV_002-M-28.5-1.5-20180507","A00000000727","HARV_002-M-28.5-1.5-20180507-KCL","B00000007139","HARV_002-M-28.5-1.5","tFinal",20.06,"2018-05-08T14:24Z","HARV-20180508-BRef1",10.29,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"536c41bf-57a4-41c3-8f4f-2b60a48ef554","HARV_002.basePlot.bgc","D01","HARV","HARV_002","distributed","2018-05-07T16:40Z","NEON.DOC.014048vK","HARV_002-O-28.5-1.5-20180507","A00000001115","HARV_002-O-28.5-1.5-20180507-KCL","B00000007141","","tFinal",20.06,"2018-05-08T14:29Z","HARV-20180508-BRef1",10.44,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"6b4ee2f9-e85e-481c-aa40-072cd92a68af","HARV_005.basePlot.bgc","D01","HARV","HARV_005","distributed","2018-05-07T15:13Z","NEON.DOC.014048vK","HARV_005-O-12.5-38-20180507","A00000001116","HARV_005-O-12.5-38-20180507-KCL","B00000007147","HARV_005-O-12.5-38","tFinal",19.94,"2018-05-08T16:07Z","HARV-20180508-BRef1",10.24,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"6e9f2744-eccc-4620-a890-cf7b125c8f7f","HARV_005.basePlot.bgc","D01","HARV","HARV_005","distributed","2018-05-07T15:22Z","NEON.DOC.014048vK","HARV_005-M-12.5-38-20180507","A00000000619","HARV_005-M-12.5-38-20180507-KCL","B00000007132","HARV_005-M-12.5-38","tFinal",19.93,"2018-05-08T16:06Z","HARV-20180508-BRef1",9.88,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"ea457a65-09d8-496f-96fe-65b993f5effa","HARV_021.basePlot.bgc","D01","HARV","HARV_021","distributed","2018-05-07T17:42Z","NEON.DOC.014048vK","HARV_021-O-1-22.5-20180507","A00000000622","HARV_021-O-1-22.5-20180507-KCL","B00000007152","HARV_021-O-1-22.5","tFinal",20.02,"2018-05-08T16:10Z","HARV-20180508-BRef1",10.44,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"67b961f6-8f7d-41a2-bf83-eeb97eb8bb11","HARV_005.basePlot.bgc","D01","HARV","HARV_005","distributed","2018-05-07T15:07Z","NEON.DOC.014048vK","HARV_005-O-36-21-20180507","A00000001099","HARV_005-O-36-21-20180507-KCL","B00000007146","HARV_005-O-36-21","tFinal",19.9,"2018-05-08T16:08Z","HARV-20180508-BRef1",10.31,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"f5bdcaff-f615-41c2-9b1c-c98a60959643","HARV_021.basePlot.bgc","D01","HARV","HARV_021","distributed","2018-05-07T17:42Z","NEON.DOC.014048vK","HARV_021-M-1-22.5-20180507","A00000000690","HARV_021-M-1-22.5-20180507-KCL","B00000007125","HARV_021-M-1-22.5","tFinal",20.01,"2018-05-08T16:07Z","HARV-20180508-BRef1",10.33,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"ef549ee7-5313-455e-aa7c-80d48db1a7a0","HARV_005.basePlot.bgc","D01","HARV","HARV_005","distributed","2018-05-07T15:07Z","NEON.DOC.014048vK","HARV_005-M-36-21-20180507","A00000000618","HARV_005-M-36-21-20180507-KCL","B00000007131","HARV_005-M-36-21","tFinal",19.9,"2018-05-08T16:04Z","HARV-20180508-BRef1",10.11,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"a436f5dc-fb9a-4c44-90df-2a26ae0087d6","HARV_021.basePlot.bgc","D01","HARV","HARV_021","distributed","2018-05-07T18:03Z","NEON.DOC.014048vK","HARV_021-O-16.5-6-20180507","A00000000639","HARV_021-O-16.5-6-20180507-KCL","B00000007154","","tFinal",20.01,"2018-05-08T16:08Z","HARV-20180508-BRef1",10.12,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"3772e164-5efc-4bc5-9c2f-08be0efa511d","HARV_005.basePlot.bgc","D01","HARV","HARV_005","distributed","2018-05-07T14:46Z","NEON.DOC.014048vK","HARV_005-M-21.5-5.5-20180507","A00000000710","HARV_005-M-21.5-5.5-20180507-KCL","B00000007133","HARV_005-M-21.5-5.5","tFinal",19.87,"2018-05-08T16:05Z","HARV-20180508-BRef1",10.34,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"3d9702bc-bcbb-4402-9d93-fe54d1d10d02","HARV_021.basePlot.bgc","D01","HARV","HARV_021","distributed","2018-05-07T18:04Z","NEON.DOC.014048vK","HARV_021-M-16.5-6-20180507","A00000000656","HARV_021-M-16.5-6-20180507-KCL","B00000007127","HARV_021-M-16.5-6","tFinal",20.01,"2018-05-08T16:07Z","HARV-20180508-BRef1",10.14,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"ce8da75f-fbe0-45f4-849e-471666f44c03","HARV_021.basePlot.bgc","D01","HARV","HARV_021","distributed","2018-05-07T17:57Z","NEON.DOC.014048vK","HARV_021-O-28.5-1-20180507","A00000000605","HARV_021-O-28.5-1-20180507-KCL","B00000007153","HARV_021-O-28.5-1","tFinal",19.99,"2018-05-08T16:10Z","HARV-20180508-BRef1",10.28,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"23d03eab-af04-4f72-bc59-84875819281a","HARV_021.basePlot.bgc","D01","HARV","HARV_021","distributed","2018-05-07T17:57Z","NEON.DOC.014048vK","HARV_021-M-28.5-1-20180507","A00000000673","HARV_021-M-28.5-1-20180507-KCL","B00000007126","HARV_021-M-28.5-1","tFinal",19.98,"2018-05-08T16:04Z","HARV-20180508-BRef1",10.3,100,"2018-05-08T19Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"35bcdab2-d2b6-423d-a4e7-77ebdd3d8c33","HARV_013.basePlot.bgc","D01","HARV","HARV_013","distributed","2018-05-09T14:00Z","NEON.DOC.014048vK","HARV_013-O-10.5-37-20180509","A00000000729","HARV_013-O-10.5-37-20180509-KCL","B00000007149","HARV_013-O-10.5-37","tFinal",20.98,"2018-05-10T14:37Z","HARV-20180510-BRef1",10.19,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"2177741d-0305-4327-ac00-5e07e18eee4c","HARV_013.basePlot.bgc","D01","HARV","HARV_013","distributed","2018-05-09T13:51Z","NEON.DOC.014048vK","HARV_013-M-10.5-37-20180509","A00000000711","HARV_013-M-10.5-37-20180509-KCL","B00000007130","HARV_013-M-10.5-37","tFinal",20.97,"2018-05-10T14:36Z","HARV-20180510-BRef1",9.7,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"ed23c1f6-de69-43e6-b225-86c498c26fea","HARV_033.basePlot.bgc","D01","HARV","HARV_033","tower","2018-05-09T15:34Z","NEON.DOC.014048vK","HARV_033-M-14.5-0-20180509","A00000000657","HARV_033-M-14.5-0-20180509-KCL","B00000007089","HARV_033-M-14.5-0","tFinal",21.04,"2018-05-10T14:36Z","HARV-20180510-BRef1",10.45,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"318f5326-39de-4f1e-9be3-8a4c021d64ff","HARV_013.basePlot.bgc","D01","HARV","HARV_013","distributed","2018-05-09T14:06Z","NEON.DOC.014048vK","HARV_013-O-30-30.5-20180509","A00000000728","HARV_013-O-30-30.5-20180509-KCL","B00000007150","HARV_013-O-30-30.5","tFinal",20.97,"2018-05-10T14:37Z","HARV-20180510-BRef1",9.83,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"bf3a81f2-2dda-45cf-951d-d70d1e7b0c0d","HARV_013.basePlot.bgc","D01","HARV","HARV_013","distributed","2018-05-09T14:06Z","NEON.DOC.014048vK","HARV_013-M-30-30.5-20180509","A00000000731","HARV_013-M-30-30.5-20180509-KCL","B00000007129","HARV_013-M-30-30.5","tFinal",20.96,"2018-05-10T15:03Z","HARV-20180510-BRef1",9.98,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"0c356e4e-8682-4e77-8cb5-8a21bdeb3320","HARV_033.basePlot.bgc","D01","HARV","HARV_033","tower","2018-05-09T15:46Z","NEON.DOC.014048vK","HARV_033-O-0-32.5-20180509","A00000000606","HARV_033-O-0-32.5-20180509-KCL","B00000007155","HARV_033-O-0-32.5","tFinal",21.02,"2018-05-10T15:29Z","HARV-20180510-BRef1",9.81,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"8b9a1f89-50bb-4b05-a78f-c423de2a348f","HARV_013.basePlot.bgc","D01","HARV","HARV_013","distributed","2018-05-09T14:17Z","NEON.DOC.014048vK","HARV_013-O-24.5-7.5-20180509","A00000000617","HARV_013-O-24.5-7.5-20180509-KCL","B00000007151","HARV_013-O-24.5-7.5","tFinal",20.96,"2018-05-10T14:37Z","HARV-20180510-BRef1",6.9,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"4260ac15-820e-460e-8000-ac58b6f050da","HARV_013.basePlot.bgc","D01","HARV","HARV_013","distributed","2018-05-09T14:16Z","NEON.DOC.014048vK","HARV_013-M-24.5-7.5-20180509","A00000000730","HARV_013-M-24.5-7.5-20180509-KCL","B00000007128","HARV_013-M-24.5-7.5","tFinal",20.95,"2018-05-10T14:36Z","HARV-20180510-BRef1",9.95,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"4ee9d4b8-5c12-480e-95c6-d5378564b3fe","HARV_033.basePlot.bgc","D01","HARV","HARV_033","tower","2018-05-09T15:46Z","NEON.DOC.014048vK","HARV_033-M-0-32.5-20180509","A00000000640","HARV_033-M-0-32.5-20180509-KCL","B00000007124","HARV_033-M-0-32.5","tFinal",21.01,"2018-05-10T15:29Z","HARV-20180510-BRef1",9.79,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"30dee68b-ca2e-4c9a-90a8-fe2e283f9165","HARV_004.basePlot.bgc","D01","HARV","HARV_004","distributed","2018-05-07T20:10Z","NEON.DOC.014048vK","HARV_004-O-0.5-26.5-20180507","A00000001031","HARV_004-O-0.5-26.5-20180507-KCL","B00000007145","HARV_004-O-0.5-26.5","tFinal",19.16,"2018-05-08T14:28Z","HARV-20180508-BRef1",9.7,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"970c27f5-45b4-4a2d-a72f-68e72e81a25a","HARV_004.basePlot.bgc","D01","HARV","HARV_004","distributed","2018-05-07T20:10Z","NEON.DOC.014048vK","HARV_004-M-0.5-26.5-20180507","A00000001064","HARV_004-M-0.5-26.5-20180507-KCL","B00000007134","HARV_004-M-0.5-26.5","tFinal",19.15,"2018-05-08T14:27Z","HARV-20180508-BRef1",10.13,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"904434f1-f029-4ddd-a881-8cce710d3b72","HARV_033.basePlot.bgc","D01","HARV","HARV_033","tower","2018-05-09T15:52Z","NEON.DOC.014048vK","HARV_033-O-31.5-30-20180509","A00000000707","HARV_033-O-31.5-30-20180509-KCL","B00000007156","HARV_033-O-31.5-30","tFinal",20.97,"2018-05-10T15:28Z","HARV-20180510-BRef1",9.98,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"f6c50444-2c28-482f-a14b-600b12a59248","HARV_033.basePlot.bgc","D01","HARV","HARV_033","tower","2018-05-09T15:52Z","NEON.DOC.014048vK","HARV_033-M-31.5-30-20180509","A00000000623","HARV_033-M-31.5-30-20180509-KCL","B00000007090","HARV_033-M-31.5-30","tFinal",20.97,"2018-05-10T15:28Z","HARV-20180510-BRef1",9.98,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"cb4647a5-3ef2-41a7-a2f2-be4700e23b5d","HARV_004.basePlot.bgc","D01","HARV","HARV_004","distributed","2018-05-07T20:20Z","NEON.DOC.014048vK","HARV_004-O-36-30.5-20180507","A00000001048","HARV_004-O-36-30.5-20180507-KCL","B00000007144","HARV_004-O-36-30.5","tFinal",19.14,"2018-05-08T14:27Z","HARV-20180508-BRef1",10.46,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"327a2d4a-e926-485d-ba6e-4f42d49fa0d2","HARV_004.basePlot.bgc","D01","HARV","HARV_004","distributed","2018-05-07T20:20Z","NEON.DOC.014048vK","HARV_004-M-36-30.5-20180507","A00000001013","HARV_004-M-36-30.5-20180507-KCL","B00000007135","HARV_004-M-36-30.5","tFinal",19.13,"2018-05-08T14:27Z","HARV-20180508-BRef1",10.41,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"8fb62a67-6aae-43c0-a016-444381641827","HARV_004.basePlot.bgc","D01","HARV","HARV_004","distributed","2018-05-07T20:25Z","NEON.DOC.014048vK","HARV_004-O-21-0-20180507","A00000001065","HARV_004-O-21-0-20180507-KCL","B00000007143","HARV_004-O-21-0","tFinal",19.13,"2018-05-08T14:30Z","HARV-20180508-BRef1",10.36,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"66f99326-8a9f-4b42-982f-26530d3eb623","HARV_004.basePlot.bgc","D01","HARV","HARV_004","distributed","2018-05-07T20:25Z","NEON.DOC.014048vK","HARV_004-M-21-0-20180507","A00000001030","HARV_004-M-21-0-20180507-KCL","B00000007136","HARV_004-M-21-0","tFinal",19.12,"2018-05-08T14:24Z","HARV-20180508-BRef1",10.18,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"389b1f42-211e-4737-8c64-29d9971b17cc","HARV_034.basePlot.bgc","D01","HARV","HARV_034","tower","2018-05-09T17:50Z","NEON.DOC.014048vK","HARV_034-O-7-1-20180509","A00000000708","HARV_034-O-7-1-20180509-KCL","B00000007158","HARV_034-O-7-1","tFinal",20.99,"2018-05-10T15:09Z","HARV-20180510-BRef1",9.99,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"d85b6a08-aade-451d-90c5-0c6bc8acd95b","HARV_034.basePlot.bgc","D01","HARV","HARV_034","tower","2018-05-09T17:50Z","NEON.DOC.014048vK","HARV_034-M-7-1-20180509","A00000000624","HARV_034-M-7-1-20180509-KCL","B00000007091","HARV_034-M-7-1","tFinal",20.98,"2018-05-10T15:02Z","HARV-20180510-BRef1",10,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"cda31e58-5cfb-4bc2-a97c-5909c0e58873","HARV_001.basePlot.bgc","D01","HARV","HARV_001","distributed","2018-05-07T19:27Z","NEON.DOC.014048vK","HARV_001-O-37.5-12.5-20180507","A00000001015","HARV_001-O-37.5-12.5-20180507-KCL","B00000007083","HARV_001-O-37.5-12.5","tFinal",19.04,"2018-05-08T14:29Z","HARV-20180508-BRef1",10.44,100,"2018-05-08T17Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"a3d628f4-fa81-4cf8-af87-b321382102fd","HARV_001.basePlot.bgc","D01","HARV","HARV_001","distributed","2018-05-07T19:27Z","NEON.DOC.014048vK","HARV_001-M-37.5-12.5-20180507","A00000001047","HARV_001-M-37.5-12.5-20180507-KCL","B00000007087","HARV_001-M-37.5-12.5","tFinal",19.04,"2018-05-08T14:26Z","HARV-20180508-BRef1",10.3,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"ed6dd40d-69fe-4f38-9f50-c676a132da08","HARV_034.basePlot.bgc","D01","HARV","HARV_034","tower","2018-05-09T17:43Z","NEON.DOC.014048vK","HARV_034-O-10-36-20180509","A00000000674","HARV_034-O-10-36-20180509-KCL","B00000007160","HARV_034-O-10-36","tFinal",20.96,"2018-05-10T15:02Z","HARV-20180510-BRef1",10.05,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"706601a8-ea2c-405c-bca3-04a2660470cc","HARV_034.basePlot.bgc","D01","HARV","HARV_034","tower","2018-05-09T17:43Z","NEON.DOC.014048vK","HARV_034-M-10-36-20180509","A00000000725","HARV_034-M-10-36-20180509-KCL","B00000007093","HARV_034-M-10-36","tFinal",20.96,"2018-05-10T15:02Z","HARV-20180510-BRef1",10.11,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"58dc2451-3a38-4f17-abda-a98bfaa7772e","HARV_001.basePlot.bgc","D01","HARV","HARV_001","distributed","2018-05-07T19:10Z","NEON.DOC.014048vK","HARV_001-O-28-35-20180507","A00000001032","HARV_001-O-28-35-20180507-KCL","B00000007085","HARV_001-O-28-35","tFinal",19.01,"2018-05-08T14:29Z","HARV-20180508-BRef1",10.38,100,"2018-05-08T17Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"35972cff-fc24-494d-8224-f74b45c3a722","HARV_001.basePlot.bgc","D01","HARV","HARV_001","distributed","2018-05-07T19:10Z","NEON.DOC.014048vK","HARV_001-M-28-35-20180507","A00000001081","HARV_001-M-28-35-20180507-KCL","B00000007088","HARV_001-M-28-35","tFinal",19,"2018-05-08T14:25Z","HARV-20180508-BRef1",10.17,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"4441610b-d86e-40a7-90d9-03965b90e9e4","HARV_034.basePlot.bgc","D01","HARV","HARV_034","tower","2018-05-09T17:55Z","NEON.DOC.014048vK","HARV_034-O-26-8-20180509","A00000000691","HARV_034-O-26-8-20180509-KCL","B00000007159","HARV_034-O-26-8","tFinal",20.95,"2018-05-10T15:01Z","HARV-20180510-BRef1",10.37,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"fb81a28e-2525-4f54-a6d9-77135164f1a8","HARV_001.basePlot.bgc","D01","HARV","HARV_001","distributed","2018-05-07T19:18Z","NEON.DOC.014048vK","HARV_001-O-9-34.5-20180507","A00000001014","HARV_001-O-9-34.5-20180507-KCL","B00000007084","HARV_001-O-9-34.5","tFinal",19,"2018-05-08T14:30Z","HARV-20180508-BRef1",10.41,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"ff6a17c3-110d-4bc1-9d83-3e997ecc95bb","HARV_034.basePlot.bgc","D01","HARV","HARV_034","tower","2018-05-09T17:54Z","NEON.DOC.014048vK","HARV_034-M-26-8-20180509","A00000000607","HARV_034-M-26-8-20180509-KCL","B00000007092","HARV_034-M-26-8","tFinal",20.94,"2018-05-10T15:01Z","HARV-20180510-BRef1",10.32,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"97f4e22f-990c-48c0-b698-fd1b1d001167","HARV_001.basePlot.bgc","D01","HARV","HARV_001","distributed","2018-05-07T19:18Z","NEON.DOC.014048vK","HARV_001-M-9-34.5-20180507","A00000001098","HARV_001-M-9-34.5-20180507-KCL","B00000007086","HARV_001-M-9-34.5","tFinal",19,"2018-05-08T14:25Z","HARV-20180508-BRef1",10.1,100,"2018-05-08T18Z","OK",NA,"gvanscoy@field-ops.org","jwebber@field-ops.org",NA
"4ec03feb-772d-4851-9142-aff723beebc9","HARV_035.basePlot.bgc","D01","HARV","HARV_035","tower","2018-05-09T16:23Z","NEON.DOC.014048vK","HARV_035-O-0.5-36.5-20180509","A00000000641","HARV_035-O-0.5-36.5-20180509-KCL","B00000007162","HARV_035-O-0.5-36.5","tFinal",20.17,"2018-05-10T15:33Z","HARV-20180510-BRef1",10.06,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"b06da404-9d6e-41e7-9739-2d52553f9a48","HARV_035.basePlot.bgc","D01","HARV","HARV_035","tower","2018-05-09T16:23Z","NEON.DOC.014048vK","HARV_035-M-0.5-36.5-20180509","A00000000692","HARV_035-M-0.5-36.5-20180509-KCL","B00000007094","HARV_035-M-0.5-36.5","tFinal",20.17,"2018-05-10T15:35Z","HARV-20180510-BRef1",10.08,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"bb5fd9b8-afd6-43ce-8a65-fd851e470360","HARV_035.basePlot.bgc","D01","HARV","HARV_035","tower","2018-05-09T16:19Z","NEON.DOC.014048vK","HARV_035-M-4.5-5-20180509","A00000000726","HARV_035-M-4.5-5-20180509-KCL","B00000007095","HARV_035-M-4.5-5","tFinal",20.15,"2018-05-10T15:29Z","HARV-20180510-BRef1",10.07,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"b280680a-c153-447d-91bf-82375aa8fae3","HARV_035.basePlot.bgc","D01","HARV","HARV_035","tower","2018-05-09T16:20Z","NEON.DOC.014048vK","HARV_035-O-4.5-5-20180509","A00000000675","HARV_035-O-4.5-5-20180509-KCL","B00000007163","HARV_035-O-4.5-5","tFinal",20.15,"2018-05-10T15:31Z","HARV-20180510-BRef1",10.25,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"f36aef62-33b6-49ae-b5f6-ae7d77fa1422","HARV_035.basePlot.bgc","D01","HARV","HARV_035","tower","2018-05-09T16:11Z","NEON.DOC.014048vK","HARV_035-O-25.5-9-20180509","A00000000658","HARV_035-O-25.5-9-20180509-KCL","B00000007161","HARV_035-O-25.5-9","tFinal",20.12,"2018-05-10T15:30Z","HARV-20180510-BRef1",10.11,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"738566db-381e-4aae-83e6-7cc3d7951098","HARV_035.basePlot.bgc","D01","HARV","HARV_035","tower","2018-05-09T16:11Z","NEON.DOC.014048vK","HARV_035-M-25.5-9-20180509","A00000000709","HARV_035-M-25.5-9-20180509-KCL","B00000007096","HARV_035-M-25.5-9","tFinal",20.11,"2018-05-10T15:30Z","HARV-20180510-BRef1",10.19,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"e8b64579-3bed-4d1d-a607-b99936b1e2fe","HARV_037.basePlot.bgc","D01","HARV","HARV_037","tower","2018-05-09T17:20Z","NEON.DOC.014048vK","HARV_037-O-30-22-20180509","A00000000608","HARV_037-O-30-22-20180509-KCL","B00000007165","HARV_037-O-30-22","tFinal",20.14,"2018-05-10T15:09Z","HARV-20180510-BRef1",10.3,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"31dbf4b0-a5dc-4597-86a1-a3e8019dffcf","HARV_037.basePlot.bgc","D01","HARV","HARV_037","tower","2018-05-09T17:20Z","NEON.DOC.014048vK","HARV_037-M-30-22-20180509","A00000000659","HARV_037-M-30-22-20180509-KCL","B00000007097","HARV_037-M-30-22","tFinal",20.14,"2018-05-10T15:10Z","HARV-20180510-BRef1",9.9,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"cbceb708-cb1b-400b-926b-e225d2b52474","HARV_037.basePlot.bgc","D01","HARV","HARV_037","tower","2018-05-09T17:24Z","NEON.DOC.014048vK","HARV_037-O-35-17.5-20180509","A00000000676","HARV_037-O-35-17.5-20180509-KCL","B00000007164","HARV_037-O-35-17.5","tFinal",20.12,"2018-05-10T15:10Z","HARV-20180510-BRef1",9.95,100,"2018-05-10T17Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
"0b8a8453-15a1-409f-b040-3aeb27e9b723","HARV_037.basePlot.bgc","D01","HARV","HARV_037","tower","2018-05-09T17:09Z","NEON.DOC.014048vK","HARV_037-O-10-4.5-20180509","A00000000625","HARV_037-O-10-4.5-20180509-KCL","B00000007166","HARV_037-O-10-4.5","tFinal",20.04,"2018-05-10T15:17Z","HARV-20180510-BRef1",10.26,100,"2018-05-10T18Z","OK",NA,"Mbara@battelleecology.org","cgoranson@battelleecology.org",NA
