"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","samplingProtocolVersion","collectDate","subplotID","sampleType","samplingMethod","sampleCondition","vstTag","tagID","individualID","taxonID","scientificName","plantStatus","clipCellNumber","clipID","clipLength","clipWidth","percentCoverClip","toxicodendronPossible","sampleID","sampleCode","subsample1Height","subsample2Height","subsample3Height","chlorophyllSampleID","chlorophyllSampleCode","chlorophyllSampleCondition","collectedBy","recordedBy","remarks","dataQF"
"f859630c-e393-4ef4-8960-54314ad03d8e","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","woodyWetlands","WGS84",42.436767,-72.228878,20.2,225.4,0.27,"NEON.DOC.001024vE","2018-09-13T19:57Z","31","Woody individual","line launcher",NA,"Y","2027","NEON.PLA.D01.HARV.02027","ACER","Acer sp.","OK",NA,NA,NA,NA,NA,NA,"AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTxwuHuVekxaA=","A00000000750",17.1,NA,NA,"AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTB9IxOWrLYBXMQhTCsFluHg==","D00000007998",NA,"Mbara@battelleecology.org","opiscitelli@battelleecology.org","",NA
"c63028df-a172-443d-b28b-b7caa266e0da","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","evergreenForest","WGS84",42.535693,-72.177962,20.2,372.9,0.24,"NEON.DOC.001024vE","2018-09-17T13:45Z","39","Woody individual","line launcher",NA,"Y","5399","NEON.PLA.D01.HARV.05399","PINUS","Pinus sp.","OK",NA,NA,NA,NA,NA,NA,"AVQkM2txcceIitBakpoc8loyloTarjQ/wzkXvTRKclI=","A00000000783",25.8,NA,NA,"AVQkM2txcceIitBakpoc8loyloTarjQ/t457ho/oZA4=","D00000007976",NA,"gvanscoy@field-ops.org","rwilliams@battelleecology.org","",NA
"0e36d71b-ce18-4585-9674-6c24c26acbf1","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","evergreenForest","WGS84",42.535693,-72.177962,20.2,372.9,0.24,"NEON.DOC.001024vE","2018-09-17T16:27Z","23","Woody individual","line launcher",NA,"Y","5483","NEON.PLA.D01.HARV.05483","PINUS","Pinus sp.","OK",NA,NA,NA,NA,NA,NA,"AVQkM2txcceIitBakpoc8h0+cR9qiKY2SVo741tpyNU=","A00000000760",26.4,NA,NA,"AVQkM2txcceIitBakpoc8h0+cR9qiKY2PV0U2sdSzfw=","D00000007997",NA,"gvanscoy@field-ops.org","rwilliams@battelleecology.org","",NA
"be68508a-d5b2-46fb-ae5d-42d2419b9365","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","evergreenForest","WGS84",42.535693,-72.177962,20.2,372.9,0.24,"NEON.DOC.001024vE","2018-09-17T19:26Z","23","Woody individual","line launcher",NA,"Y","5459","NEON.PLA.D01.HARV.05459","PINUS","Pinus sp.","OK",NA,NA,NA,NA,NA,NA,"AVQkM2txcceIitBakpoc8nNFI38kpaWdWDI6HA3w2cQ=","A00000000754",22.9,NA,NA,"AVQkM2txcceIitBakpoc8nNFI38kpaWdkUTWu38WpUI=","D00000007999",NA,"gvanscoy@field-ops.org","rwilliams@battelleecology.org","",NA
"8655b292-6231-4686-b85e-4c04b1187691","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","deciduousForest","WGS84",38.900539,-78.161859,20.1,269.8,0.17,"NEON.DOC.001024vD","2017-07-24T12:29Z","31","Woody individual","line launcher",NA,"N","13004","NEON.PLA.D02.SCBI.13004","QUAL","Quercus alba L.","Physically damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1+52DmmtjULpk2KHiWTONl2optV4j8vL6Y=",NA,7,NA,NA,"HvxvVDlCk1+52DmmtjULpk2KHiWTONl2q7eGpKKpKI8=",NA,NA,"llemmon@field-ops.org","alandes@field-ops.org","Several limbs damaged by windthrow",NA
"cef6a33a-f608-4a01-8bf9-bc5995ab6571","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","deciduousForest","WGS84",38.900539,-78.161859,20.1,269.8,0.17,"NEON.DOC.001024vD","2017-07-24T13:06Z","31","Woody individual","line launcher",NA,"Y","00279","NEON.PLA.D02.SCBI.00279","FRAM2","Fraxinus americana L.","Insect damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk18recdnuMUehunN/NlpHPvsn6rKCv4cW6M=",NA,25.1,27,NA,"HvxvVDlCk18recdnuMUehunN/NlpHPvsIcpjO7NuyDUJ5zIDZRpxDA==",NA,NA,"llemmon@field-ops.org","alandes@field-ops.org","Insect damage due to emerald ash borer",NA
"66ff5b09-8621-4f79-ba87-7d63fc87d2c1","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","deciduousForest","WGS84",38.900539,-78.161859,20.1,269.8,0.17,"NEON.DOC.001024vD","2017-07-24T15:09Z","31","Woody individual","line launcher",NA,"N","13003","NEON.PLA.D02.SCBI.13003","LITU","Liriodendron tulipifera L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRw+6sK11aWqs=",NA,25.6,26.3,26.6,"HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhR/KZ9+6WK02M=",NA,NA,"llemmon@field-ops.org","alandes@field-ops.org","",NA
"e30aae71-456e-487b-a51b-b3e7620afa05","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","deciduousForest","WGS84",38.896935,-78.146456,20.3,312.6,0.5,"NEON.DOC.001024vD","2017-07-25T13:28Z","31","Woody individual","line launcher",NA,"Y","01151","NEON.PLA.D02.SCBI.01151","JUNI","Juglans nigra L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oknqmSB0px8=",NA,24.1,NA,NA,"HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1OGpqMATVll8=",NA,NA,"mhughes@field-ops.org","alandes@field-ops.org","",NA
"0c4b4ff9-78a1-4116-841d-f155d8a0af9a","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","deciduousForest","WGS84",38.896935,-78.146456,20.3,312.6,0.5,"NEON.DOC.001024vD","2017-07-25T13:29Z","31","Woody individual","line launcher",NA,"N","13002","NEON.PLA.D02.SCBI.13002","FRAM2","Fraxinus americana L.","Insect damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=",NA,24,NA,NA,"HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgc/IyC2W4CbLcczd5U1Gcp6A==",NA,NA,"mhughes@field-ops.org","alandes@field-ops.org","Insect damage due to emerald ash borer",NA
"4d8a9335-5a4f-4d94-adb5-0ee91e603b4d","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","deciduousForest","WGS84",38.896935,-78.146456,20.3,312.6,0.5,"NEON.DOC.001024vD","2017-07-25T14:26Z","31","Woody individual","line launcher",NA,"N","13001","NEON.PLA.D02.SCBI.13001","QUVE","Quercus velutina Lam.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=",NA,27.3,27.3,NA,"HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNlHeU5uimg3Q=",NA,NA,"mhughes@field-ops.org","alandes@field-ops.org","",NA
"57b7edcd-b68c-4b24-a08a-a152466dd62f","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139431,20.1,359,0.1,"NEON.DOC.001024vD","2017-07-25T16:57Z","21","Woody individual","line launcher",NA,"Y","03301","NEON.PLA.D02.SCBI.03301","JUNI","Juglans nigra L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=",NA,9.2,NA,NA,"HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a1o/meRcpHJw=",NA,NA,"mhughes@field-ops.org","alandes@field-ops.org","",NA
"11f7d31f-a48c-4ea4-b075-8b13d02e8de3","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","deciduousForest","WGS84",38.894615,-78.13964,20.2,365.1,0.23,"NEON.DOC.001024vD","2017-07-26T13:50Z","23","Woody individual","line launcher",NA,"Y","02574","NEON.PLA.D02.SCBI.02574","LITU","Liriodendron tulipifera L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=",NA,24.7,NA,NA,"HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzzH7t4xU4qXE=",NA,NA,"llemmon@field-ops.org","jporta@BattelleEcology.org","",NA
"13652f78-4c59-43bc-b835-10b70325529b","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","deciduousForest","WGS84",38.894615,-78.13964,20.2,365.1,0.23,"NEON.DOC.001024vD","2017-07-26T15:52Z","23","Woody individual","line launcher",NA,"Y","02577","NEON.PLA.D02.SCBI.02577","QURU","Quercus rubra L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=",NA,21.9,19.8,NA,"HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzXEI8iQMvERw=",NA,NA,"llemmon@field-ops.org","jporta@BattelleEcology.org","",NA
"e5823d31-e9af-478b-8de4-74f6316a3e92","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","deciduousForest","WGS84",38.894615,-78.13964,20.2,365.1,0.23,"NEON.DOC.001024vD","2017-07-26T17:54Z","41","Woody individual","line launcher",NA,"Y","02549","NEON.PLA.D02.SCBI.02549","JUNI","Juglans nigra L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=",NA,24.3,NA,NA,"HvxvVDlCk1+KVx888dV2UvUKxPneZWVxdsw0LplrtNE=",NA,NA,"llemmon@field-ops.org","jporta@BattelleEcology.org","",NA
"8865da12-9df3-4d5c-a548-ab312dda5bac","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","deciduousForest","WGS84",38.88477,-78.12516,20.2,493.3,0.3,"NEON.DOC.001024vD","2017-07-27T14:24Z","31","Woody individual","line launcher",NA,"Y","01925","NEON.PLA.D02.SCBI.01925","ACNEN","Acer negundo L. var. negundo","Physically damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=",NA,7.7,NA,NA,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6a/pYcOYGxevurdOCSvVRwQ==",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","Damaged due to wind throw",NA
"4c1a4713-05d9-44b8-8b76-02517abbc1d6","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","deciduousForest","WGS84",38.88477,-78.12516,20.2,493.3,0.3,"NEON.DOC.001024vD","2017-07-27T16:32Z","31","Woody individual","line launcher",NA,"N","13006","NEON.PLA.D02.SCBI.13006","VITIS","Vitis sp.","Insect damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=",NA,5.9,NA,NA,"HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6K6c3cuI0Dzu+I3u6qeGLmg==",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"3e7ea8ce-ae17-4a39-850c-09370d9a148e","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139431,20.1,359,0.1,"NEON.DOC.001024vD","2017-07-28T05:10Z","39","Woody individual","pole pruner",NA,"N","13008","NEON.PLA.D02.SCBI.13008","VITIS","Vitis sp.","Insect damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=",NA,1.8,NA,NA,"HvxvVDlCk19EVGeg9EptERY8d7QKUf5+STCgDN9r4PVO1+v22hhlJQ==",NA,NA,"gchapman@neoninc.org","alandes@field-ops.org","Insect damage; galls",NA
"15c2469c-1ecd-46e5-923e-989b078b0060","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895212,-78.142701,20.1,316.8,0.38,"NEON.DOC.001024vD","2017-07-28T13:30Z","31","Woody individual","line launcher",NA,"Y","00011","NEON.PLA.D02.SCBI.00011","FRAM2","Fraxinus americana L.","Insect damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=",NA,20.3,23.3,19.7,"HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3uK8zzomnuFncH5BEbQ0yMA==",NA,NA,"mhughes@field-ops.org","alandes@field-ops.org","Insect damage due to emerald ash borer",NA
"3d67ce90-aa39-4cd9-a30e-9d303e41f14b","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895212,-78.142701,20.1,316.8,0.38,"NEON.DOC.001024vD","2017-07-28T14:47Z","31","Woody individual","line launcher",NA,"Y","00003","NEON.PLA.D02.SCBI.00003","JUNI","Juglans nigra L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=",NA,25,NA,NA,"HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+m18d9pHIYg=",NA,NA,"mhughes@field-ops.org","alandes@field-ops.org","",NA
"bf230536-de70-492e-afb1-36fab33680d9","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895212,-78.142701,20.1,316.8,0.38,"NEON.DOC.001024vD","2017-07-28T15:15Z","31","Woody individual","line launcher",NA,"N","13005","NEON.PLA.D02.SCBI.13005","LITU","Liriodendron tulipifera L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=",NA,21.7,NA,NA,"HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJf9WF7QfSTQI=",NA,NA,"mhughes@field-ops.org","alandes@field-ops.org","",NA
"6b251a93-dbda-4c0a-a5da-4421fbe329d9","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139431,20.1,359,0.1,"NEON.DOC.001024vD","2017-07-28T19:35Z","39","Woody individual","line launcher",NA,"Y","03296","NEON.PLA.D02.SCBI.03296","FRAM2","Fraxinus americana L.","Insect damaged",NA,NA,NA,NA,NA,NA,"HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=",NA,9.7,NA,NA,"HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds95foKDnOv2fISwfoRT6WqQ==",NA,NA,"gchapman@neoninc.org","alandes@field-ops.org","Insect damage due to emerald ash borer",NA
"4cf080a3-6ff1-4ef8-b9f6-dd35ea1bbfb3","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T14:15Z","31","Woody individual","line launcher",NA,"Y","01531","NEON.PLA.D02.SCBI.01531","QURU","Quercus rubra L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=",NA,27.3,NA,NA,"HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g65k6lpHDSiM=",NA,NA,"asmith@BattelleEcology.org","llemmon@field-ops.org","",NA
"d9f9fa12-2055-4515-ba8d-fe129ff74d53","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T15:20Z","31","Woody individual","line launcher",NA,"Y","01496","NEON.PLA.D02.SCBI.01496","LITU","Liriodendron tulipifera L.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=",NA,27.8,NA,NA,"HvxvVDlCk18ush1BqjuQDS9DQaX44XwvbHeUxF/wuvw=",NA,NA,"asmith@BattelleEcology.org","llemmon@field-ops.org","",NA
"7221ef88-5184-49f0-bf13-a6e386e8a8b0","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T16:45Z","31","Woody individual","line launcher",NA,"N","13010Z","NEON.PLA.D02.SCBI.13010Z","QUMO4","Quercus montana Willd.","OK",NA,NA,NA,NA,NA,NA,"HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=",NA,25.7,NA,NA,"HvxvVDlCk19fheKIYCBrr/6ub+ELkaNval2nAA9NeowUcqOewDRMWA==",NA,NA,"asmith@BattelleEcology.org","llemmon@field-ops.org","",NA
"9c84036f-374f-4c3c-b7e0-3223b22972e4","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T13:20Z","31","Woody individual","line launcher",NA,"N","13011","NEON.PLA.D02.SCBI.13011","QUMO4","Quercus montana Willd.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=",NA,23.9,NA,NA,"HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRD9kT8cLinni5xYSAXc7P6A==",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"189b0bff-42da-4876-8d6c-b34a77d0f3bc","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T14:15Z",NA,"Woody individual","line launcher",NA,"Y","1103","NEON.PLA.D02.SCBI.01103","QUAL","Quercus alba L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=",NA,21.3,NA,NA,"HvxvVDlCk19JlN37PLGpuXmwYTp0GGAS0AF8i8Whh5E=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"728ceeb5-8d8b-45b9-b1f0-63937f8e6364","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879732,-78.139901,20.2,366.4,0.3,"NEON.DOC.001024vD","2017-08-01T18:05Z","31","Woody individual","line launcher",NA,"N","13013","NEON.PLA.D02.SCBI.13013","LITU","Liriodendron tulipifera L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=",NA,16.9,NA,NA,"HvxvVDlCk19LcyNt9GpiizHsoykg80ZnE15ksq6Q/mU=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"3908f2ad-1627-49cf-b446-ba9cc089a8ea","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879732,-78.139901,20.2,366.4,0.3,"NEON.DOC.001024vD","2017-08-01T18:44Z","31","Woody individual","line launcher",NA,"Y","1758","NEON.PLA.D02.SCBI.01758","LITU","Liriodendron tulipifera L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=",NA,18.8,NA,NA,"HvxvVDlCk19LcyNt9Gpii5g5y6jx981i5E62QF3DX90=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"f27a1f7a-1adb-48f3-85da-f82de5fe9992","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T20:14Z","31","Woody individual","line launcher",NA,"N","13012","NEON.PLA.D02.SCBI.13012","QURU","Quercus rubra L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=",NA,29,NA,NA,"HvxvVDlCk18b8byyzvtwUShRHIk63Dg7kN9UQO2N4yA=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"9db4f990-ccb9-4530-accf-58860b096e2e","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879732,-78.139901,20.2,366.4,0.3,"NEON.DOC.001024vD","2017-08-01T21:20Z","31","Woody individual","line launcher",NA,"N","13014","NEON.PLA.D02.SCBI.13014","LITU","Liriodendron tulipifera L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=",NA,17.9,NA,NA,"HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pojHhigE7qls=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"fdbb4a07-b1a4-437d-baf1-05b84e3b6220","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","deciduousForest","WGS84",38.894261,-78.1372,20.2,397,0.21,"NEON.DOC.001024vD","2017-08-02T14:00Z","39","Woody individual","line launcher",NA,"N","13015","NEON.PLA.D02.SCBI.13015","SASSA","Sassafras sp.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=",NA,13.9,NA,NA,"HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqu/ThDeFgn+jMPWeZ19THog==",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"d5401c7a-3401-4340-883d-1ac88e172068","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893934,-78.135517,20.2,415.9,0.26,"NEON.DOC.001024vD","2017-08-02T17:40Z","39","Woody individual","line launcher",NA,"Y","10954","NEON.PLA.D02.SCBI.10954","VITIS","Vitis sp.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=",NA,7.4,NA,NA,"HvxvVDlCk19wFqR6DOcuD956vK5ubnMkVv04sYmc+6b9gd6aQmrfUw==",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"4e51bc6c-939a-47db-8ca2-ccd048788d12","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893934,-78.135517,20.2,415.9,0.26,"NEON.DOC.001024vD","2017-08-02T18:40Z","39","Woody individual","line launcher",NA,"Y","2369","NEON.PLA.D02.SCBI.02369","JUNI","Juglans nigra L.","Physically damaged",NA,"",NA,NA,NA,NA,"HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=",NA,13.6,NA,NA,"HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/DWptAHxoPc=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","Broken branch",NA
"123d1732-5a3a-4c1e-85e7-eedafe393876","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893934,-78.135517,20.2,415.9,0.26,"NEON.DOC.001024vD","2017-08-02T19:32Z","39","Woody individual","line launcher",NA,"Y","2392","NEON.PLA.D02.SCBI.02392","LITU","Liriodendron tulipifera L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=",NA,14.2,NA,NA,"HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHlwJns5U6IwI=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"92efaafd-b84a-48da-8f85-7f56f00b7787","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","deciduousForest","WGS84",38.894261,-78.1372,20.2,397,0.21,"NEON.DOC.001024vD","2017-08-03T02:40Z","23","Woody individual","line launcher",NA,"Y","2267","NEON.PLA.D02.SCBI.02267","JUNI","Juglans nigra L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=",NA,14.4,19.4,NA,"HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKph/B6VMfRQhOk=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"ddc5344c-5410-43c5-83df-07f84f65e6fc","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","deciduousForest","WGS84",38.894261,-78.1372,20.2,397,0.21,"NEON.DOC.001024vD","2017-08-03T03:15Z",NA,"Woody individual","line launcher",NA,"Y","2256","NEON.PLA.D02.SCBI.02256","LITU","Liriodendron tulipifera L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=",NA,15.7,NA,NA,"HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9wno991h5BH0=",NA,NA,"llemmon@field-ops.org","asmith@BattelleEcology.org","",NA
"e83d0dc5-907a-4ead-94d5-387e37ed7111","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","deciduousForest","WGS84",38.884907,-78.13032,20.3,412.1,0.36,"NEON.DOC.001024vD","2017-08-03T06:31Z","31","Woody individual","line launcher",NA,"Y","1655","NEON.PLA.D02.SCBI.01655","QURU","Quercus rubra L.","Insect damaged",NA,"",NA,NA,NA,NA,"HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=",NA,8.2,NA,NA,"HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11I9kR3Cu3S5o=",NA,NA,"alandes@field-ops.org","alandes@field-ops.org","",NA
"661cd349-de27-4bbf-8067-967d45f4c4de","SCBI_006.basePlot.cfc","D02","SCBI","SCBI_006","distributed","pastureHay","WGS84",38.897609,-78.152007,20.1,298,0.1,"NEON.DOC.001024vD","2017-08-03T13:00Z","31","Herbaceous clip strip","clippers",NA,"",NA,"","","","",126,"SCBI_006_126",2,0.1,100,NA,"HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=",NA,NA,NA,NA,"HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/Qa/E+vku/Tm0=",NA,NA,"mhughes@field-ops.org","llemmon@field-ops.org","",NA
"a3cd1ea4-1ef2-4f8f-9c89-dd52b2613f5a","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","deciduousForest","WGS84",38.884907,-78.13032,20.3,412.1,0.36,"NEON.DOC.001024vD","2017-08-03T15:30Z","31","Woody individual","line launcher",NA,"Y","1630","NEON.PLA.D02.SCBI.01630","LITU","Liriodendron tulipifera L.","OK",NA,"",NA,NA,NA,NA,"HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=",NA,15,NA,NA,"HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7morTT2uixqGk=",NA,NA,"alandes@field-ops.org","alandes@field-ops.org","",NA
