"uid","namedLocation","domainID","siteID","plotType","sampleID","sampleCode","collectDate","lmaSampleID","lmaSampleCode","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"03dbb137-f94d-4f7b-b5fb-c6b70748333b","SCBI_049.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=",NA,"2017-07-26T15:52Z","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzk/JcMJl6BaY=",NA,"OK","2017-07-26T19:45Z","llemmon@field-ops.org",3.668,"2017-07-30T23:45Z","2017-08-04T19:12Z",1.647,"jward@battelleecology.org",3,14132,100,116.5,0.449,"mhughes@field-ops.org",NA,NA
"163a35e4-0abf-4e24-b265-b03a590cd4b6","SCBI_049.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=",NA,"2017-07-26T17:54Z","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxSUE2xSO0x2M=",NA,"OK","2017-07-26T20:00Z","llemmon@field-ops.org",5.611,"2017-07-30T23:45Z","2017-08-04T19:15Z",2.188,"jward@battelleecology.org",1,25888,98,84.5,0.39,"mhughes@field-ops.org",NA,NA
"4c355edc-4a32-4ae6-861c-f38ab48329dd","SCBI_010.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=",NA,"2017-07-27T14:24Z","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq68ZKQ/B/kUeX3vCq8hIBWuw==",NA,"OK","2017-07-27T21:30Z","llemmon@field-ops.org",2.676,"2017-07-30T23:45Z","2017-08-04T19:00Z",0.857,"mhughes@field-ops.org",2,16293.7,99,52.6,0.32,"mhughes@field-ops.org",NA,NA
"2bf0b6b0-3fab-4cba-99f7-304598affdc0","SCBI_010.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=",NA,"2017-07-27T16:32Z","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6pLlCmS22AE2kwmmqgxGQJA==",NA,"OK","2017-07-27T21:15Z","llemmon@field-ops.org",4.06,"2017-07-30T23:45Z","2017-08-04T17:45Z",0.897,"mhughes@field-ops.org",1,22761.3,100,39.4,0.221,"mhughes@field-ops.org",NA,NA
"9c7bbbdf-674e-49df-87af-edb31d61de3a","SCBI_045.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=",NA,"2017-07-28T05:10Z","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+oHHiE4O1f2UToCuIvO5QZQ==",NA,"OK","2017-07-30T23:05Z","gchapman@neoninc.org",3.998,"2017-07-30T23:45Z","2017-08-04T19:07Z",1.606,"mhughes@field-ops.org",3,18747.7,96,85.7,0.402,"mhughes@field-ops.org",NA,NA
"6a6d3177-58b3-4648-813d-e2e0b0dd9f41","SCBI_002.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=",NA,"2017-07-28T13:30Z","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3GGyk2RJiv8nIKixkSJbeNQ==",NA,"OK","2017-07-30T22:25Z","gchapman@neoninc.org",3.278,"2017-07-30T23:45Z","2017-08-04T19:02Z",1.463,"mhughes@field-ops.org",1,15363.9,98,95.2,0.446,"mhughes@field-ops.org",NA,NA
"2635fbf5-1293-498a-bbdf-a989a6374945","SCBI_002.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=",NA,"2017-07-28T14:47Z","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r30EpuobRVmOA=",NA,"OK","2017-07-30T22:40Z","gchapman@neoninc.org",4.985,"2017-07-30T23:45Z","2017-08-04T19:05Z",1.925,"mhughes@field-ops.org",1,23657.3,98,81.4,0.386,"mhughes@field-ops.org",NA,NA
"c3f5a541-91ed-414d-997c-9573dc0269d5","SCBI_002.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=",NA,"2017-07-28T15:15Z","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJWOjNUaiLZl8=",NA,"OK","2017-07-30T22:50Z","gchapman@neoninc.org",4.373,"2017-07-30T23:45Z","2017-08-04T19:20Z",1.324,"mhughes@field-ops.org",3,20697.5,97,64,0.303,"mhughes@field-ops.org",NA,NA
"a5a8ab6f-de60-499d-b576-1265eb480e12","SCBI_045.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=",NA,"2017-07-28T19:35Z","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds4wmawyS0GqsL3psFihLDGw==",NA,"OK","2017-07-30T23:19Z","gchapman@neoninc.org",3.58,"2017-07-30T23:45Z","2017-08-04T19:00Z",1.601,"mhughes@field-ops.org",1,18243.6,100,87.8,0.447,"mhughes@field-ops.org",NA,NA
"d13451a6-d4c0-4299-8c9d-61fce46de1dd","SCBI_013.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=",NA,"2017-07-31T14:15Z","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5geEIVVErTNes=",NA,"OK","2017-07-31T19:30Z","asmith@BattelleEcology.org",3.539,"2017-08-04T18:45Z","2017-08-07T20:13Z",1.705,"jporta@BattelleEcology.org",4,15678.2,98,108.7,0.482,"mhughes@field-ops.org",NA,NA
"3bbcef79-b92b-4061-8121-3f24abcf30b7","SCBI_013.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=",NA,"2017-07-31T15:20Z","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvJXoNL/Mn37g=",NA,"OK","2017-07-31T19:34Z","asmith@BattelleEcology.org",4.497,"2017-08-04T18:45Z","2017-08-07T20:16Z",2.061,"jporta@BattelleEcology.org",5,22050.6,98,93.5,0.458,"asmith@BattelleEcology.org",NA,NA
"ce5595ff-5c41-424f-a329-7469f18f51c0","SCBI_013.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=",NA,"2017-07-31T16:45Z","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvDgAGgExy3VTB3v9OLtq/9Q==",NA,"OK","2017-07-31T19:39Z","asmith@BattelleEcology.org",4.307,"2017-08-04T18:45Z","2017-08-07T20:14Z",1.202,"jporta@BattelleEcology.org",5,22165.7,99,54.2,0.279,"asmith@BattelleEcology.org",NA,NA
"3f7b98cc-8b46-46fa-b3e9-63da776f7383","SCBI_008.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=",NA,"2017-08-01T13:20Z","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRK3FVZ8PwEfTLXjQtHjxmCA==",NA,"OK","2017-08-01T23:05Z","llemmon@field-ops.org",4.095,"2017-08-04T18:45Z","2017-08-07T19:47Z",1.835,"jporta@BattelleEcology.org",5,22472,97,81.7,0.448,"asmith@BattelleEcology.org","",NA
"12347252-f1ac-4069-a107-ad3771bf5c9e","SCBI_008.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=",NA,"2017-08-01T14:15Z","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASCeAGpT2PABQ=",NA,"OK","2017-08-01T22:55Z","llemmon@field-ops.org",2.965,"2017-08-04T18:45Z","2017-08-07T20:09Z",1.186,"jporta@BattelleEcology.org",4,20278.1,90,58.5,0.4,"asmith@BattelleEcology.org","",NA
"4efbeff1-c009-4f54-a18c-973cff8f83ac","SCBI_011.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=",NA,"2017-08-01T18:05Z","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn4gdqjl5ozcQ=",NA,"OK","2017-08-01T22:40Z","llemmon@field-ops.org",2.145,"2017-08-04T18:45Z","2017-08-07T20:05Z",0.564,"jporta@BattelleEcology.org",3,13683.6,99,41.2,0.263,"asmith@BattelleEcology.org","",NA
"f8528b69-cdb9-4bbe-ba6b-f21c5d27f2f3","SCBI_011.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=",NA,"2017-08-01T18:44Z","HvxvVDlCk19LcyNt9Gpii5g5y6jx981i6Yb+SkR4Rpk=",NA,"OK","2017-08-01T22:35Z","llemmon@field-ops.org",3.014,"2017-08-04T18:45Z","2017-08-07T20:04Z",0.828,"jporta@BattelleEcology.org",3,20041.3,97,41.3,0.275,"asmith@BattelleEcology.org","",NA
"effe5053-9a7e-4d13-ae25-e5c9cae21fa5","SCBI_008.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=",NA,"2017-08-01T20:14Z","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7pSNeupl8Uig=",NA,"OK","2017-08-01T22:45Z","llemmon@field-ops.org",3.049,"2017-08-04T18:45Z","2017-08-07T20:07Z",1.454,"jporta@BattelleEcology.org",NA,15589.9,94,93.2,0.477,"asmith@BattelleEcology.org","",NA
"49046b0c-fe98-4be2-b775-df7c8b7e6224","SCBI_011.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=",NA,"2017-08-01T21:20Z","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5ppqqiBIzofVs=",NA,"OK","2017-08-01T22:30Z","llemmon@field-ops.org",2.641,"2017-08-04T18:45Z","2017-08-07T20:18Z",0.753,"jporta@BattelleEcology.org",2,13195.4,95,57.1,0.285,"alandes@field-ops.org","",NA
"3a8f64ff-71c8-425c-9900-ce1971ac9ac3","SCBI_047.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=",NA,"2017-08-02T14:00Z","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq83I7jbN5xvlgo55YlEt+8w==",NA,"OK","2017-08-03T21:03Z","mhughes@field-ops.org",3.166,"2017-08-04T18:45Z","2017-08-07T20:11Z",1.335,"jporta@BattelleEcology.org",5,23027.6,99,58,0.422,"alandes@field-ops.org","",NA
"dabb7cd4-48ee-4721-a966-da2b7a062813","SCBI_067.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=",NA,"2017-08-02T17:40Z","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkQeTJ2wehGfR2/c/sk5H/QA==",NA,"OK","2017-08-04T14:00Z","alandes@field-ops.org",3.145,"2017-08-04T18:45Z","2017-08-07T19:54Z",1.005,"jporta@BattelleEcology.org",4,24493.5,92,41,0.32,"alandes@field-ops.org","Insect damage",NA
"d972a635-8823-4ebc-9183-24592bb2548c","SCBI_067.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=",NA,"2017-08-02T18:40Z","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/RZEnhc3fiU=",NA,"OK","2017-08-04T14:16Z","alandes@field-ops.org",3.449,"2017-08-04T18:45Z","2017-08-07T20:02Z",1.191,"jporta@BattelleEcology.org",1,21957.7,89,54.2,0.345,"alandes@field-ops.org","",NA
"a7e31a7d-5d51-487b-9751-b76e836f1afd","SCBI_067.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=",NA,"2017-08-02T19:32Z","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHyB6KgHVpOLw=",NA,"OK","2017-08-04T13:55Z","alandes@field-ops.org",5.077,"2017-08-04T18:45Z","2017-08-07T20:20Z",1.47,"jporta@BattelleEcology.org",5,25350.8,99,58,0.29,"alandes@field-ops.org","",NA
"47b08402-3959-4942-ab91-9868f84a052d","SCBI_047.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=",NA,"2017-08-03T02:40Z","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphML734lMFkUs=",NA,"OK","2017-08-04T14:47Z","gchapman@neoninc.org",3.472,"2017-08-04T18:45Z","2017-08-07T19:58Z",1.339,"jporta@BattelleEcology.org",1,15710.3,93,85.3,0.386,"mhughes@field-ops.org","",NA
"6fa30fbb-5743-42f3-a187-101b4ad42a4f","SCBI_047.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=",NA,"2017-08-03T03:15Z","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9ThMA7Xiq4uw=",NA,"OK","2017-08-04T14:40Z","gchapman@neoninc.org",4.076,"2017-08-04T18:45Z","2017-08-07T19:59Z",1.303,"jporta@BattelleEcology.org",5,22278.7,98,58.5,0.32,"mhughes@field-ops.org","",NA
"0c524144-ad52-4665-bc77-78f40b145197","SCBI_007.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=",NA,"2017-08-03T06:31Z","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11q51RzoI+X8o=",NA,"OK","2017-08-04T13:00Z","alandes@field-ops.org",2.433,"2017-08-04T18:45Z","2017-08-07T19:52Z",1.202,"alandes@field-ops.org",3,19308.9,96,62.2,0.494,"alandes@field-ops.org","",NA
"a17de6d3-b14e-44ca-8256-71c4ef1b78cd","SCBI_006.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=",NA,"2017-08-03T13:00Z","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QLqp0BhOAgmQ=",NA,"OK","2017-08-04T16:00Z","alandes@field-ops.org",1.606,"2017-08-04T18:45Z","2017-08-07T20:25Z",0.568,"jporta@BattelleEcology.org",14,7545.8,93,75.3,0.354,"alandes@field-ops.org","",NA
"f703c98f-3c67-4a55-8b28-9214c986eac7","SCBI_007.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=",NA,"2017-08-03T15:30Z","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m5FnuU6Zlyxk=",NA,"OK","2017-08-04T13:15Z","alandes@field-ops.org",3.216,"2017-08-04T18:45Z","2017-08-07T20:08Z",1.073,"jporta@BattelleEcology.org",4,19408.7,99,55.3,0.334,"alandes@field-ops.org","",NA
"8cf6eab7-d60c-48dc-906d-93f2f9bd1d55","SCBI_010.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6I2JbqHTaCf8=",NA,"2017-08-03T19:00Z","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6v+vsdoiDQ+c/J9ff/KyYvA==",NA,"OK","2017-08-03T20:45Z","mhughes@field-ops.org",1.998,"2017-08-04T18:45Z","2017-08-07T20:01Z",0.488,"jporta@BattelleEcology.org",3,14877,99,32.8,0.244,"alandes@field-ops.org","",NA
"950d572c-335e-4f17-923a-b704695cc584","SCBI_005.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4LYzPYLJBsTk=",NA,"2017-08-03T19:00Z","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4qXbEWj+7Etc=",NA,"OK","2017-08-04T16:29Z","gchapman@neoninc.org",0.985,"2017-08-04T18:45Z","2017-08-07T20:15Z",0.331,"jporta@BattelleEcology.org",19,10662.5,94,31,0.336,"mhughes@field-ops.org","",NA
"90f95136-fac3-417b-8f63-9443f78bae88","SCBI_007.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=",NA,"2017-08-03T20:17Z","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn9u20RJ4/M9odGYmN1voNzw==",NA,"OK","2017-08-04T14:52Z","mhughes@field-ops.org",1.685,"2017-08-04T18:45Z","2017-08-07T19:42Z",0.698,"jporta@BattelleEcology.org",1,16597.9,99,42,0.414,"mhughes@field-ops.org","",NA
"0304766a-f182-4232-a256-7cf934576e0d","SCBI_003.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=",NA,"2017-08-04T14:50Z","HvxvVDlCk1+REwHgcgryAVbeATlJvqsG+dBkOcdPorc=",NA,"OK","2017-08-04T18:38Z","mhughes@field-ops.org",3.207,"2017-08-04T18:45Z","2017-08-07T19:56Z",1.641,"jporta@BattelleEcology.org",4,18349.7,92,89.4,0.512,"alandes@field-ops.org","",NA
"99a3404a-eb15-4050-a406-b7b47b7e9d79","SCBI_003.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=",NA,"2017-08-04T15:35Z","HvxvVDlCk18RCYUymFO3oBl5vr796w3lf7CPCwQvdER9n/g0f83IrQ==",NA,"OK","2017-08-04T17:48Z","mhughes@field-ops.org",3.129,"2017-08-04T18:45Z","2017-08-07T20:22Z",0.936,"jporta@BattelleEcology.org",4,24330.6,100,38.5,0.299,"alandes@field-ops.org","",NA
"14ff3ee6-3170-4e87-bbce-f9de73219011","SCBI_003.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsQqszjmR7+HQ=",NA,"2017-08-04T16:40Z","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsxxlwKS1gJ9g6z4IvBfSP4w==",NA,"OK","2017-08-04T18:27Z","mhughes@field-ops.org",2.23,"2017-08-04T18:45Z","2017-08-07T19:50Z",0.935,"jporta@BattelleEcology.org",1,16962.9,93,55.1,0.419,"alandes@field-ops.org","",NA
"7be60399-f981-40c1-93b8-f0fb5800445e","SERC_047.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyHZGlcbpW2wU=",NA,"2016-07-25T17:14Z","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyrbNIEaRX56M=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",4.273,"2016-07-30T00:20Z","2016-08-01T14:15Z",1.312,"imatlock@field-ops.org",2,20524.9,NA,63.9,0.307,"vcox@field-ops.org",NA,NA
"2a5a1004-c9d7-4b36-a912-012da62faf9e","SERC_047.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEzN/QG7hSTZIMp0rdhB5W1Zm7PE6F5tL0U=",NA,"2016-07-25T19:25Z","FOQ0AtY6KEzN/QG7hSTZIMp0rdhB5W1ZGcFalIeWMtg=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",2.798,"2016-07-30T00:20Z","2016-08-01T13:57Z",1.343,"imatlock@field-ops.org",3,18200.1,NA,73.8,0.48,"vcox@field-ops.org",NA,NA
"53e842af-7d9b-464a-8781-4eb8f4f3a7b8","SERC_047.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KExU6N6QJ/ivTxNyb5GdiOgbLXoIi89tfoM=",NA,"2016-07-25T20:45Z","FOQ0AtY6KExU6N6QJ/ivTxNyb5GdiOgbyBF75ZrQ4XSAP1IAInojqQ==",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",5.662,"2016-07-30T00:20Z","2016-08-01T13:55Z",2.096,"imatlock@field-ops.org",1,31583.4,NA,66.4,0.37,"vcox@field-ops.org",NA,NA
"c64339fd-90e4-403e-8da5-842bffa76b1e","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyRIJoI2jxGWCF8o7YZ6gOCNGkVijysuis=",NA,"2016-07-25T22:15Z","FOQ0AtY6KEyRIJoI2jxGWCF8o7YZ6gOCPdXy2iobtvw=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",3.814,"2016-07-30T00:20Z","2016-08-01T15:45Z",1.342,"imatlock@field-ops.org",5,20093.8,NA,66.8,0.352,"vcox@field-ops.org",NA,NA
"85c32cb1-40a7-4908-9d42-427915563e83","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyRIJoI2jxGWGH0yGJHKgk2h17T9yFmTY8=",NA,"2016-07-25T23:40Z","FOQ0AtY6KEyRIJoI2jxGWGH0yGJHKgk2ocrOLG6g3D4=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",2.674,"2016-07-30T00:20Z","2016-08-01T13:45Z",1.406,"imatlock@field-ops.org",7,21581.2,NA,65.2,0.526,"vcox@field-ops.org",NA,NA
"2fca94f5-662f-4a8d-b1b3-53c3734f9217","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEx8oT1WwPGcZuEBs/AbXNaJ6d05gokmYYM=",NA,"2016-07-26T14:00Z","FOQ0AtY6KEx8oT1WwPGcZuEBs/AbXNaJvaCwg1hBrqE=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",2.991,"2016-07-30T00:20Z","2016-08-01T13:50Z",0.844,"imatlock@field-ops.org",2,17777.1,NA,47.5,0.282,"vcox@field-ops.org",NA,NA
"e6f5ded3-53b1-4a98-a985-3a66141c3278","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEwCr79yliLmJtIKdjb1qKkOBquWMbz6/GU=",NA,"2016-07-26T14:30Z","FOQ0AtY6KEwCr79yliLmJtIKdjb1qKkO5ryVJUN3hPw=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",3.026,"2016-07-30T00:20Z","2016-08-01T13:47Z",1.499,"imatlock@field-ops.org",3,18634.2,NA,80.4,0.495,"vcox@field-ops.org",NA,NA
"715fde56-d16a-4c34-be59-52b12e959296","SERC_003.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyZ2MJ9ABD3LHLkE2teY00o4FGvxLVln+4=",NA,"2016-07-26T16:01Z","FOQ0AtY6KEyZ2MJ9ABD3LHLkE2teY00oA/jkgcM+i6M=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",3.814,"2016-07-30T00:20Z","2016-08-01T15:09Z",1.175,"imatlock@field-ops.org",2,18980.2,NA,61.9,0.308,"vcox@field-ops.org",NA,NA
"96a97f82-9fdb-4d1a-b781-18b2b1799876","SERC_003.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEy+pAaUheo1thGWj9/Lea/CFDP3TUGjRbU=",NA,"2016-07-26T16:45Z","FOQ0AtY6KEy+pAaUheo1thGWj9/Lea/CsYZRruteQCOAglJbu/kNXg==",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",3.029,"2016-07-30T00:20Z","2016-08-01T15:16Z",1.193,"imatlock@field-ops.org",3,17505.1,NA,68.2,0.394,"vcox@field-ops.org",NA,NA
"2223ecf7-85ca-4e45-a8bc-6c6f6516ac53","SERC_003.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyBaCrl0dkwi2wpvZe9FC3/nUl7zsdUn0g=",NA,"2016-07-26T17:45Z","FOQ0AtY6KEyBaCrl0dkwi2wpvZe9FC3/60W81DuySEI=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",2.806,"2016-07-30T00:20Z","2016-08-01T15:20Z",1.351,"imatlock@field-ops.org",4,22568,NA,59.8,0.481,"vcox@field-ops.org",NA,NA
"57d46c77-ec7c-47a4-83f4-78f33b1e66e3","SERC_006.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEwWJ1KBX8m/zu7dhHFwp7MOz57ZBqSdv3Q=",NA,"2016-07-26T18:40Z","FOQ0AtY6KEwWJ1KBX8m/zu7dhHFwp7MO9iqngOdW2hI+lrt8n1wgZg==",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",2.602,"2016-07-30T00:20Z","2016-08-01T14:53Z",1.051,"imatlock@field-ops.org",11,19429.1,NA,54.1,0.404,"vcox@field-ops.org",NA,NA
"881bc25d-e53d-460f-9ea9-ce2d6a42753b","SERC_006.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KExR1vjIqPqoYwssbhuLXZA+dV+WYKwJKv0=",NA,"2016-07-26T20:00Z","FOQ0AtY6KExR1vjIqPqoYwssbhuLXZA+WvqU8T2ZrhA=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",4.381,"2016-07-30T00:20Z","2016-08-01T15:11Z",1.496,"imatlock@field-ops.org",3,21450.9,NA,69.7,0.341,"vcox@field-ops.org",NA,NA
"dfe36d4a-c968-4fed-992b-edb2eb3cb534","SERC_006.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KExMdQW88yVj/QAFPSkPXdUJYTmctgaV9fQ=",NA,"2016-07-26T20:40Z","FOQ0AtY6KExMdQW88yVj/QAFPSkPXdUJmFdXX3Eu2eVlHyDnzOFCWw==",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",3.736,"2016-07-30T00:20Z","2016-08-01T15:25Z",1.451,"imatlock@field-ops.org",2,15401.9,NA,94.2,0.388,"vcox@field-ops.org",NA,NA
"a8c46cfb-f41d-424b-9c77-87194463ed92","SERC_008.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyr5Og0zMdhf6z+E6veTxAMLtlAlXvESW0=",NA,"2016-07-27T11:14Z","FOQ0AtY6KEyr5Og0zMdhf6z+E6veTxAMI2hY57Xc1FM=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",3.462,"2016-07-30T00:20Z","2016-08-01T15:35Z",0.986,"imatlock@field-ops.org",3,16787.8,NA,58.7,0.285,"vcox@field-ops.org",NA,NA
"a084467c-bae2-42ce-b3c0-6bdb7b502c90","SERC_007.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEz/dqob1l7/P8l6vMnxDl6DdWxsNDdHx34=",NA,"2016-07-27T12:00Z","FOQ0AtY6KEz/dqob1l7/P8l6vMnxDl6DEpF6tmRUaxw=",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",3.186,"2016-07-30T00:20Z","2016-08-01T15:28Z",0.771,"imatlock@field-ops.org",2,19396.8,NA,39.7,0.242,"vcox@field-ops.org",NA,NA
"b77c6d48-7c0b-441b-9d2d-54c6b76728a2","SERC_009.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KExBoHldsCRAWGKTJVDvg2EuZhNfndPSYm8=",NA,"2016-07-27T13:15Z","FOQ0AtY6KExBoHldsCRAWGKTJVDvg2Eul5DEouywGJDeD8Lb0aHhGA==",NA,"OK","2016-07-29T23:00Z","gchapman@neoninc.org",4.642,"2016-07-30T00:20Z","2016-08-01T15:43Z",2.085,"imatlock@field-ops.org",1,19385,NA,107.5,0.449,"vcox@field-ops.org",NA,NA
