"uid","domainID","siteID","plotID","namedLocation","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","collectDate","referenceCorner","sampleDistance","sampleBearing","pitID","testProtocolVersion","soilSamplingMethod","sampleRelativeLocation","pitDepth","recordedByA","soilProfileDescriberA","soilProfileDescriberInst","nrcsDescriptionID","soilSeries","soilFamily","soilSubgroup","soilGreatGroup","soilSuborder","soilOrder","remarks","dataQF"
"8e7559f6-6cfd-4524-aa8c-04065b7dad89","D02","BLAN","BLAN_031","BLAN_031.basePlot.all","tower","cultivatedCrops","WGS84",39.058808,-78.070547,20.1,183.1,0.1,"2017-06-13","SW40",0.7,12,"1131990","Field Book for Describing and Sampling Soils ver3","soil core","*SW40 not marked*",100,"cMFuzbrEKtSiJJUiv6ah+Q==","Fs2eXi/J2H5AewCTB0GQXA==","Natural Resource Conservation Service","S2017VA043031","Poplimento","Fine, mixed, subactive, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","Blandy Farm near Winchester, VA. National Ecological Observatory Network (NEON) Tower site.",NA
"660980bf-49b2-4a1b-be2d-9f89a8988e37","D02","BLAN","BLAN_015","BLAN_015.basePlot.all","distributed","deciduousForest","WGS84",39.087543,-77.954621,20.2,124.5,0.2,"2017-06-13","SW20",0.8,260,"1229595","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"QNcLZTMS5RzmjEDSVx1pbw==","hCX/iLRB7l8UVlzMEr+MrA==","Natural Resource Conservation Service","S2017VA043015","Udipsamment","","","","","","SW20 to pit center is 8m @ 260 degrees",NA
"91be4603-a5a7-4a43-b6e9-6bbb3a5da419","D02","BLAN","BLAN_008","BLAN_008.basePlot.all","distributed","pastureHay","WGS84",39.084853,-77.965125,20.1,142.1,0.1,"2017-06-14","SW40",0.4,39,"1209203","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"QNcLZTMS5RzmjEDSVx1pbw==","hCX/iLRB7l8UVlzMEr+MrA==","Natural Resource Conservation Service","S2017VA043008","udult/udalf","","","","","","3.83;39;40x40 SW marker",NA
"4a5d9f7b-5b63-4cfb-b95b-bcbe62bcdd81","D02","BLAN","BLAN_019","BLAN_019.basePlot.all","distributed","pastureHay","WGS84",39.087842,-77.966034,20.1,120.3,0.1,"2017-06-14","SW40",0.4,34,"1131992","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"cMFuzbrEKtSiJJUiv6ah+Q==","cMFuzbrEKtSiJJUiv6ah+Q==","Natural Resource Conservation Service","S2017VA043019","Chagrin","Fine-loamy, mixed, active, mesic Dystric Fluventic Eutrudepts","dystric fluventic eutrudepts","eutrudepts","udepts","inceptisols","Casey Tree Farm near Winchester, VA. Sampling site for National Ecological Observatory Network (NEON).",NA
"b773be99-0cd1-4e7a-bc79-9085db4b12de","D02","BLAN","BLAN_020","BLAN_020.basePlot.all","distributed","pastureHay","WGS84",39.100938,-77.980394,20.1,165.9,0.1,"2017-06-14","SW40",0.3,66,"1131991","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"QNcLZTMS5RzmjEDSVx1pbw==","QNcLZTMS5RzmjEDSVx1pbw==","Natural Resource Conservation Service","S2017VA043020","Webbtown","Loamy-skeletal, mixed, semiactive, mesic Ruptic-Alfic Eutrudepts","ruptic-alfic eutrudepts","eutrudepts","udepts","inceptisols","Casey Tree Farm near Winchester, VA. Sampling site for National Ecological Observatory Network (NEON).",NA
"1153a5b2-8c00-4827-8295-484848f619ff","D02","BLAN","BLAN_002","BLAN_002.basePlot.all","distributed","pastureHay","WGS84",39.092296,-77.980761,20.1,139.7,0.1,"2017-06-14","SW40",0.4,60,"1209200","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"hCX/iLRB7l8UVlzMEr+MrA==","hCX/iLRB7l8UVlzMEr+MrA==","Natural Resource Conservation Service","S2017VA043002","Poplimento","Mixed, subactive, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","3.79;60;40x40 SW marker",NA
"63220b37-d385-4a33-a947-83d48734da89","D02","BLAN","BLAN_010","BLAN_010.basePlot.all","distributed","pastureHay","WGS84",39.086352,-77.960562,20.1,133.2,0.1,"2017-06-14","SW40",0.5,26,"1229598","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"cMFuzbrEKtSiJJUiv6ah+Q==","cMFuzbrEKtSiJJUiv6ah+Q==","Natural Resource Conservation Service","S2017VA043010","Thurmont","Fine-loamy, mixed, active, mesic Oxyaquic Hapludults","oxyaquic hapludults","hapludults","udults","ultisols","SW40 to pit center is 5m inches @ 26 degrees",NA
"5612658e-a0ef-4846-9bae-51c8dbf168ab","D02","BLAN","BLAN_016","BLAN_016.basePlot.all","distributed","pastureHay","WGS84",39.086429,-77.96365,20.1,134.5,0.1,"2017-06-15","NW40",0.5,125,"1229594","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"cMFuzbrEKtSiJJUiv6ah+Q==","cMFuzbrEKtSiJJUiv6ah+Q==","Natural Resource Conservation Service","S2017VA043016","Thurmont","Fine-loamy, mixed, active, mesic Oxyaquic Hapludults","oxyaquic hapludults","hapludults","udults","ultisols","NW40 to pit center is 210 inches @ 125 degrees",NA
"3e7b7bdd-7626-4d68-aa47-c9c8bd217030","D02","BLAN","BLAN_006","BLAN_006.basePlot.all","distributed","pastureHay","WGS84",39.083999,-77.963812,20.1,154.4,0.1,"2017-06-15","SW40",0.3,63,"1209202","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"cMFuzbrEKtSiJJUiv6ah+Q==","cMFuzbrEKtSiJJUiv6ah+Q==","Natural Resource Conservation Service","S2017VA043006","Monongahela","Fine-loamy, mixed, semiactive, mesic Typic Fragiudults","typic fragiudults","fragiudults","udults","ultisols","257cm;257;40x40 SW marker",NA
"9648ceeb-84aa-4ff8-a7fa-d84da483b298","D02","SCBI","SCBI_043","SCBI_043.basePlot.all","distributed","pastureHay","WGS84",38.890577,-78.151569,20.1,366.8,0.1,"2015-10-05","SW20",0.5,354,"1139147","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"hCX/iLRB7l8UVlzMEr+MrA==","02L3FV1qxZUmFwPQWhrtlA==","Natural Resource Conservation Service","S2015VA187043","Lew","Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","5.2;354;20x20 SW marker",NA
"d3c9bf14-0071-461b-afcb-1669277ffdfc","D02","SCBI","SCBI_035","SCBI_035.basePlot.all","distributed","pastureHay","WGS84",38.882888,-78.168812,20.1,300.9,0.1,"2015-10-06","NW20",1.1,256,"1139149","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"rJP6fULI9i3D33iXfzmirg==","rJP6fULI9i3D33iXfzmirg==","Natural Resource Conservation Service","S2015VA187035","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","10.7;256;20x20 NW marker",NA
"56692556-24a5-440a-ad7f-981fa3765698","D02","SCBI","SCBI_034","SCBI_034.basePlot.all","distributed","pastureHay","WGS84",38.89106,-78.160512,20.1,337,0.1,"2015-10-06","SW20",1.2,338,"1139150","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"rJP6fULI9i3D33iXfzmirg==","rJP6fULI9i3D33iXfzmirg==","Natural Resource Conservation Service","S2015VA187034","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","11.7;338;20x20 SW marker",NA
"1de05604-2dbf-42cd-98cc-b0db918213fc","D02","SCBI","SCBI_037","SCBI_037.basePlot.all","distributed","pastureHay","WGS84",38.892172,-78.161528,20.1,367,0.1,"2015-10-06","SW20",0.5,114,"1139148","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"hCX/iLRB7l8UVlzMEr+MrA==","gdPz8fEBPbtk0C3WX4QI0g==","Natural Resource Conservation Service","S2015VA187037","Montalto","Fine, mixed, semiactive, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","5.0;114;20x20 SW marker",NA
"daa71c19-590d-437e-8547-8c39bde59d8e","D02","SCBI","SCBI_017","SCBI_017.basePlot.all","distributed","deciduousForest","WGS84",38.879363,-78.135381,20.1,383.3,0.2,"2015-10-07","NE20",4.5,44,"1139155","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",102,"hCX/iLRB7l8UVlzMEr+MrA==","gdPz8fEBPbtk0C3WX4QI0g==","Natural Resource Conservation Service","S2015VA187017","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","16.2;45;20x20 NE marker",NA
"60ce2627-64a5-4384-b29b-e9a728d513ed","D02","SCBI","SCBI_007","SCBI_007.basePlot.all","distributed","deciduousForest","WGS84",38.884907,-78.13032,20.3,412.1,0.4,"2015-10-07","SW20",1,222,"1139154","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"hCX/iLRB7l8UVlzMEr+MrA==","gdPz8fEBPbtk0C3WX4QI0g==","Natural Resource Conservation Service","S2015VA187007","Lew","Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","9.7;222;20x20 SW marker",NA
"52d13ded-33e9-4f6c-8f13-2b1abe5652cc","D02","SCBI","SCBI_010","SCBI_010.basePlot.all","distributed","deciduousForest","WGS84",38.88477,-78.12516,20.2,493.3,0.3,"2015-10-07","NW20",0.7,53,"1139153","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"rJP6fULI9i3D33iXfzmirg==","pH8T5v0LXCXbrSAJRVFY7A==","Natural Resource Conservation Service","S2015VA187010","Lew","Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","7.3;53;20x20 NW marker",NA
"65894e8c-eab1-4c1e-a8df-b0eea41d1d52","D02","SCBI","SCBI_008","SCBI_008.basePlot.all","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.4,"2015-10-08","SW20",0.2,294,"1139152","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"hCX/iLRB7l8UVlzMEr+MrA==","Fs2eXi/J2H5AewCTB0GQXA==","Natural Resource Conservation Service","S2015VA187008","Lew","Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","2.2;294;20x20 SW marker",NA
"bbff4cca-ecfc-4af7-8d93-796428f7d414","D02","SCBI","SCBI_014","SCBI_014.basePlot.all","distributed","deciduousForest","WGS84",38.867076,-78.163553,20.2,390.4,0.4,"2015-10-08","SW40",0.8,274,"1139151","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",65,"RkbhKqC9GYU9B15kBKN5xg==","rJP6fULI9i3D33iXfzmirg==","Natural Resource Conservation Service","S2015VA187014","Myersville","Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","9.5;21;40x40 SW marker",NA
"f0fb0129-44a7-4af8-906d-ba3310e08186","D02","SCBI","SCBI_006","SCBI_006.basePlot.all","distributed","pastureHay","WGS84",38.897609,-78.152007,20.1,298,0.1,"2015-10-09","SW20",0.9,220,"1139156","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"hCX/iLRB7l8UVlzMEr+MrA==","hCX/iLRB7l8UVlzMEr+MrA==","Natural Resource Conservation Service","S2015VA187006","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","9.0;220;20x20 SW marker",NA
"62fa65b6-5486-4214-a826-89f442f700a6","D02","SCBI","SCBI_021","SCBI_021.basePlot.all","distributed","deciduousForest","WGS84",38.900851,-78.152879,20.1,317.7,0.1,"2015-10-09","SW40",0.9,46,"1139164","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"9VumKn6lH2OKFH1EYoEHOg==","pH8T5v0LXCXbrSAJRVFY7A==","Natural Resource Conservation Service","S2015VA187021","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","9.3;46;40x40 SW marker",NA
"6a0682a5-9969-47c5-acdc-aca78a64b05a","D02","SCBI","SCBI_011","SCBI_011.basePlot.all","distributed","deciduousForest","WGS84",38.879732,-78.139901,20.2,366.4,0.3,"2015-10-19","SE20",2.2,76,"1139163","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"aR9GPMdD7W/dXu/KGmtmCVZa8N01YGh/","gdPz8fEBPbtk0C3WX4QI0g==","Natural Resource Conservation Service","S2015VA187011","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","7.5;4;20x20 SE marker",NA
"d831771b-1e84-42a8-ae52-31412051c2d4","D02","SCBI","SCBI_004","SCBI_004.basePlot.all","distributed","deciduousForest","WGS84",38.896935,-78.146456,20.3,312.6,0.5,"2015-10-19","SE40",0.6,305,"1139160","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"Fs2eXi/J2H5AewCTB0GQXA==","rJP6fULI9i3D33iXfzmirg==","Natural Resource Conservation Service","S2015VA187004","Montalto","Fine, mixed, semiactive, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","6.1;305;40x40 SE marker",NA
"191e4fc5-3a83-472a-892e-302e717dd4b2","D02","SCBI","SCBI_022","SCBI_022.basePlot.all","distributed","deciduousForest","WGS84",38.882552,-78.123175,20.2,501.9,0.3,"2015-10-19","SW40",0.4,56,"1139162","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"rJP6fULI9i3D33iXfzmirg==","pH8T5v0LXCXbrSAJRVFY7A==","Natural Resource Conservation Service","S2015VA187022","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","4.1;56;40x40 SW marker",NA
"f5058bd6-8666-44b4-ad34-21a69bb6ce33","D02","SCBI","SCBI_013","SCBI_013.basePlot.all","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.3,"2015-10-20","NE20",2.8,34,"1139159","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"9VumKn6lH2OKFH1EYoEHOg==","rJP6fULI9i3D33iXfzmirg==","Natural Resource Conservation Service","S2015VA187013","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","11.8;290;20x20 NE marker",NA
"9512dcca-490d-45dd-a5be-703ddfa8be65","D02","SCBI","SCBI_005","SCBI_005.basePlot.all","distributed","deciduousForest","WGS84",38.900539,-78.161859,20.1,269.8,0.2,"2015-10-20","SW20",1.2,350,"1139158","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"aR9GPMdD7W/dXu/KGmtmCVZa8N01YGh/","gdPz8fEBPbtk0C3WX4QI0g==","Natural Resource Conservation Service","S2015VA187005","Lew","Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","11.8;350;20x20 SW marker",NA
"71601c67-852b-4c3e-a2f9-c1df63864fea","D02","SCBI","SCBI_019","SCBI_019.basePlot.all","distributed","deciduousForest","WGS84",38.900642,-78.175705,20.1,304.1,0.1,"2015-10-20","NE20",2.9,38,"1139157","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"aR9GPMdD7W/dXu/KGmtmCVZa8N01YGh/","gdPz8fEBPbtk0C3WX4QI0g==","Natural Resource Conservation Service","S2015VA187019","Myersville","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","ultic hapludalfs","hapludalfs","udalfs","alfisols","1.5;8;20x20 NE marker",NA
"38585cd2-4b1a-451c-ad20-47f06a495004","D02","SCBI","SCBI_002","SCBI_002.basePlot.all","distributed","deciduousForest","WGS84",38.895212,-78.142701,20.1,316.8,0.4,"2015-10-20","SW20",0.6,298,"1139161","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"rJP6fULI9i3D33iXfzmirg==","TLF5qhH7pUG6v4lZQicaqQ==","Natural Resource Conservation Service","S2015VA187002","Thurmont","Fine-loamy, mixed, active, mesic Oxyaquic Hapludults","oxyaquic hapludults","hapludults","udults","ultisols","6.4;298;20x20 SW marker",NA
"e1104019-bb43-43a7-86db-5b7df54c2c6d","D02","SERC","SERC_025","SERC_025.basePlot.all","distributed","deciduousForest","WGS84",38.886405,-76.551831,20.2,19,0.3,"2016-04-04","SW20",1.2,130,"1139238","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"1O7l74InlkcMOEpazm832A==","OTHDqMfYVUTohb/lY36tNw==","Natural Resource Conservation Service","S2016MD003025","Annapolis","Fine-loamy, glauconitic, mesic Typic Hapludults","typic hapludults","hapludults","udults","ultisols","11.7;130;20x20 SW marker",NA
"e22c3260-898e-4b5a-81e4-18c17a54369f","D02","SERC","SERC_068","SERC_068.basePlot.all","distributed","deciduousForest","WGS84",38.880104,-76.556732,20.2,26.2,0.3,"2016-04-05","SW20",0.9,242,"1139241","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3KGOx8luMCDYWARSjX7JFw==","1C60H6i89L/V3V2yrOBZ2g==","Natural Resource Conservation Service","S2016MD003068","Marr","Fine-loamy, siliceous, semiactive, mesic Typic Hapludults","typic hapludults","hapludults","udults","ultisols","9.2;180;20x20 SW marker",NA
"12251bcb-1d47-474c-928f-f49f9c81a45b","D02","SERC","SERC_012","SERC_012.basePlot.all","distributed","deciduousForest","WGS84",38.878648,-76.560977,20.3,24.5,0.3,"2016-04-05","SW20",0.4,162,"1139242","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"j7C/PAKF/oIL2vrgyfNJgw==","OTHDqMfYVUTohb/lY36tNw==","Natural Resource Conservation Service","S2016MD003012","Collington","Fine-loamy, mixed, active, mesic Typic Hapludults","typic hapludults","hapludults","udults","ultisols","4.1;162;20x20 SW marker",NA
"aea5a30f-bb59-43b6-bff1-e0e6f7bed869","D02","SERC","SERC_022","SERC_022.basePlot.all","distributed","deciduousForest","WGS84",38.875452,-76.554589,20.2,17.3,0.2,"2016-04-05","SW20",2.1,356,"1139239","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3KGOx8luMCDYWARSjX7JFw==","1C60H6i89L/V3V2yrOBZ2g==","Natural Resource Conservation Service","S2016MD003022","Dodon","Fine-loamy, siliceous, semiactive, mesic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","20.6;356;20x20 SW marker",NA
"762a41e7-bab5-4e99-9497-8c8299c1db2b","D02","SERC","SERC_004","SERC_004.basePlot.all","distributed","deciduousForest","WGS84",38.872417,-76.554054,20.2,14.6,0.3,"2016-04-05","NE20",0.6,350,"1139240","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"1O7l74InlkcMOEpazm832A==","OTHDqMfYVUTohb/lY36tNw==","Natural Resource Conservation Service","S2016MD003004","Collington","Fine-loamy, mixed, active, mesic Typic Hapludults","typic hapludults","hapludults","udults","ultisols","6;250;20x20 NE marker",NA
"55d0e701-f91c-4fce-8466-00b5faf70be1","D02","SERC","SERC_020","SERC_020.basePlot.all","distributed","cultivatedCrops","WGS84",38.870109,-76.535927,20.1,5.1,0.1,"2016-04-06","SW20",1.2,55,"1139248","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3KGOx8luMCDYWARSjX7JFw==","1C60H6i89L/V3V2yrOBZ2g==","Natural Resource Conservation Service","S2016MD003020","Holmdel","Fine-loamy, glauconitic, active, mesic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","12;55;20x20 SW marker",NA
"cdcaf6f7-851d-4231-b24a-a89235c8c2d0","D02","SERC","SERC_001","SERC_001.basePlot.all","distributed","deciduousForest","WGS84",38.86869,-76.533595,20.2,7.6,0.4,"2016-04-06","SW20",1.1,225,"1139244","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"pdtKwSikLpqRyiko2qSxmg==","OTHDqMfYVUTohb/lY36tNw==","Natural Resource Conservation Service","S2016MD003001","Woodstown","Fine-loamy, mixed, active, mesic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","11;225;20x20 SW marker",NA
"53694695-13d4-43ed-89a8-577b5c55ac0b","D02","SERC","SERC_011","SERC_011.basePlot.all","distributed","deciduousForest","WGS84",38.898524,-76.551063,20.2,38.3,0.3,"2016-04-06","SW20",1.6,333,"1139243","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3KGOx8luMCDYWARSjX7JFw==","1C60H6i89L/V3V2yrOBZ2g==","Natural Resource Conservation Service","S2016MD003011","Sassafras","Fine-loamy, siliceous, semiactive, mesic Typic Hapludults","typic hapludults","hapludults","udults","ultisols","16.3;333;20x20 SW marker",NA
"0a8c3610-7c2f-4001-a733-f8f1a240db77","D02","SERC","SERC_026","SERC_026.basePlot.all","distributed","deciduousForest","WGS84",38.901221,-76.550596,20.2,14.5,0.3,"2016-04-06","SE20",0.5,110,"1139249","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"1O7l74InlkcMOEpazm832A==","OTHDqMfYVUTohb/lY36tNw==","Natural Resource Conservation Service","S2016MD003026","Donlonton","Fine-loamy, glauconitic, mesic Oxyaquic Hapludults","oxyaquic hapludults","hapludults","udults","ultisols","4.9;110;20x20 SE marker",NA
"c955e149-db53-4b41-9a34-dedb6cf2f745","D02","SERC","SERC_006","SERC_006.basePlot.all","distributed","deciduousForest","WGS84",38.881089,-76.547316,20.3,3.5,0.4,"2016-04-07","SW20",0.9,28,"1139234","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"1O7l74InlkcMOEpazm832A==","pXilQMREB+ZRpei+dDDosA==","Natural Resource Conservation Service","S2016MD003006","Adelphia","Fine-loamy, mixed, active, nonacid, mesic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","8.7;28;20x20 NE marker",NA
